ID,audio_name,filePath
1429,1429.wav,..\AudioData\AudioDataSamples\1429.wav
1430,1430.wav,..\AudioData\AudioDataSamples\1430.wav
1431,1431.wav,..\AudioData\AudioDataSamples\1431.wav
1432,1432.wav,..\AudioData\AudioDataSamples\1432.wav
1433,1433.wav,..\AudioData\AudioDataSamples\1433.wav
1434,1434.wav,..\AudioData\AudioDataSamples\1434.wav
1435,1435.wav,..\AudioData\AudioDataSamples\1435.wav
1436,1436.wav,..\AudioData\AudioDataSamples\1436.wav
1437,1437.wav,..\AudioData\AudioDataSamples\1437.wav
1438,1438.wav,..\AudioData\AudioDataSamples\1438.wav
1439,1439.wav,..\AudioData\AudioDataSamples\1439.wav
1440,1440.wav,..\AudioData\AudioDataSamples\1440.wav
1441,1441.wav,..\AudioData\AudioDataSamples\1441.wav
1442,1442.wav,..\AudioData\AudioDataSamples\1442.wav
1443,1443.wav,..\AudioData\AudioDataSamples\1443.wav
1444,1444.wav,..\AudioData\AudioDataSamples\1444.wav
1445,1445.wav,..\AudioData\AudioDataSamples\1445.wav
1446,1446.wav,..\AudioData\AudioDataSamples\1446.wav
1447,1447.wav,..\AudioData\AudioDataSamples\1447.wav
1448,1448.wav,..\AudioData\AudioDataSamples\1448.wav
1449,1449.wav,..\AudioData\AudioDataSamples\1449.wav
1450,1450.wav,..\AudioData\AudioDataSamples\1450.wav
1451,1451.wav,..\AudioData\AudioDataSamples\1451.wav
1452,1452.wav,..\AudioData\AudioDataSamples\1452.wav
1453,1453.wav,..\AudioData\AudioDataSamples\1453.wav
1454,1454.wav,..\AudioData\AudioDataSamples\1454.wav
1455,1455.wav,..\AudioData\AudioDataSamples\1455.wav
1456,1456.wav,..\AudioData\AudioDataSamples\1456.wav
1457,1457.wav,..\AudioData\AudioDataSamples\1457.wav
1458,1458.wav,..\AudioData\AudioDataSamples\1458.wav
1459,1459.wav,..\AudioData\AudioDataSamples\1459.wav
1460,1460.wav,..\AudioData\AudioDataSamples\1460.wav
1461,1461.wav,..\AudioData\AudioDataSamples\1461.wav
1462,1462.wav,..\AudioData\AudioDataSamples\1462.wav
1463,1463.wav,..\AudioData\AudioDataSamples\1463.wav
1464,1464.wav,..\AudioData\AudioDataSamples\1464.wav
1465,1465.wav,..\AudioData\AudioDataSamples\1465.wav
1466,1466.wav,..\AudioData\AudioDataSamples\1466.wav
1467,1467.wav,..\AudioData\AudioDataSamples\1467.wav
1468,1468.wav,..\AudioData\AudioDataSamples\1468.wav
1469,1469.wav,..\AudioData\AudioDataSamples\1469.wav
1470,1470.wav,..\AudioData\AudioDataSamples\1470.wav
1471,1471.wav,..\AudioData\AudioDataSamples\1471.wav
1472,1472.wav,..\AudioData\AudioDataSamples\1472.wav
1473,1473.wav,..\AudioData\AudioDataSamples\1473.wav
1474,1474.wav,..\AudioData\AudioDataSamples\1474.wav
1475,1475.wav,..\AudioData\AudioDataSamples\1475.wav
1476,1476.wav,..\AudioData\AudioDataSamples\1476.wav
1477,1477.wav,..\AudioData\AudioDataSamples\1477.wav
1478,1478.wav,..\AudioData\AudioDataSamples\1478.wav
1479,1479.wav,..\AudioData\AudioDataSamples\1479.wav
1480,1480.wav,..\AudioData\AudioDataSamples\1480.wav
1481,1481.wav,..\AudioData\AudioDataSamples\1481.wav
1482,1482.wav,..\AudioData\AudioDataSamples\1482.wav
1483,1483.wav,..\AudioData\AudioDataSamples\1483.wav
1484,1484.wav,..\AudioData\AudioDataSamples\1484.wav
1485,1485.wav,..\AudioData\AudioDataSamples\1485.wav
1486,1486.wav,..\AudioData\AudioDataSamples\1486.wav
1487,1487.wav,..\AudioData\AudioDataSamples\1487.wav
1488,1488.wav,..\AudioData\AudioDataSamples\1488.wav
1489,1489.wav,..\AudioData\AudioDataSamples\1489.wav
1490,1490.wav,..\AudioData\AudioDataSamples\1490.wav
1491,1491.wav,..\AudioData\AudioDataSamples\1491.wav
1492,1492.wav,..\AudioData\AudioDataSamples\1492.wav
1493,1493.wav,..\AudioData\AudioDataSamples\1493.wav
1494,1494.wav,..\AudioData\AudioDataSamples\1494.wav
1495,1495.wav,..\AudioData\AudioDataSamples\1495.wav
1496,1496.wav,..\AudioData\AudioDataSamples\1496.wav
1497,1497.wav,..\AudioData\AudioDataSamples\1497.wav
1498,1498.wav,..\AudioData\AudioDataSamples\1498.wav
1499,1499.wav,..\AudioData\AudioDataSamples\1499.wav
1500,1500.wav,..\AudioData\AudioDataSamples\1500.wav
1501,1501.wav,..\AudioData\AudioDataSamples\1501.wav
1502,1502.wav,..\AudioData\AudioDataSamples\1502.wav
1503,1503.wav,..\AudioData\AudioDataSamples\1503.wav
1504,1504.wav,..\AudioData\AudioDataSamples\1504.wav
1505,1505.wav,..\AudioData\AudioDataSamples\1505.wav
1506,1506.wav,..\AudioData\AudioDataSamples\1506.wav
1507,1507.wav,..\AudioData\AudioDataSamples\1507.wav
1508,1508.wav,..\AudioData\AudioDataSamples\1508.wav
1509,1509.wav,..\AudioData\AudioDataSamples\1509.wav
1510,1510.wav,..\AudioData\AudioDataSamples\1510.wav
1511,1511.wav,..\AudioData\AudioDataSamples\1511.wav
1512,1512.wav,..\AudioData\AudioDataSamples\1512.wav
1513,1513.wav,..\AudioData\AudioDataSamples\1513.wav
1514,1514.wav,..\AudioData\AudioDataSamples\1514.wav
1515,1515.wav,..\AudioData\AudioDataSamples\1515.wav
1516,1516.wav,..\AudioData\AudioDataSamples\1516.wav
1517,1517.wav,..\AudioData\AudioDataSamples\1517.wav
1518,1518.wav,..\AudioData\AudioDataSamples\1518.wav
1519,1519.wav,..\AudioData\AudioDataSamples\1519.wav
1520,1520.wav,..\AudioData\AudioDataSamples\1520.wav
1521,1521.wav,..\AudioData\AudioDataSamples\1521.wav
1522,1522.wav,..\AudioData\AudioDataSamples\1522.wav
1523,1523.wav,..\AudioData\AudioDataSamples\1523.wav
1524,1524.wav,..\AudioData\AudioDataSamples\1524.wav
1525,1525.wav,..\AudioData\AudioDataSamples\1525.wav
1526,1526.wav,..\AudioData\AudioDataSamples\1526.wav
1527,1527.wav,..\AudioData\AudioDataSamples\1527.wav
1528,1528.wav,..\AudioData\AudioDataSamples\1528.wav
1529,1529.wav,..\AudioData\AudioDataSamples\1529.wav
1530,1530.wav,..\AudioData\AudioDataSamples\1530.wav
1531,1531.wav,..\AudioData\AudioDataSamples\1531.wav
1532,1532.wav,..\AudioData\AudioDataSamples\1532.wav
1533,1533.wav,..\AudioData\AudioDataSamples\1533.wav
1534,1534.wav,..\AudioData\AudioDataSamples\1534.wav
1535,1535.wav,..\AudioData\AudioDataSamples\1535.wav
1536,1536.wav,..\AudioData\AudioDataSamples\1536.wav
1537,1537.wav,..\AudioData\AudioDataSamples\1537.wav
1538,1538.wav,..\AudioData\AudioDataSamples\1538.wav
1539,1539.wav,..\AudioData\AudioDataSamples\1539.wav
1540,1540.wav,..\AudioData\AudioDataSamples\1540.wav
1541,1541.wav,..\AudioData\AudioDataSamples\1541.wav
1542,1542.wav,..\AudioData\AudioDataSamples\1542.wav
1543,1543.wav,..\AudioData\AudioDataSamples\1543.wav
1544,1544.wav,..\AudioData\AudioDataSamples\1544.wav
1545,1545.wav,..\AudioData\AudioDataSamples\1545.wav
1546,1546.wav,..\AudioData\AudioDataSamples\1546.wav
1547,1547.wav,..\AudioData\AudioDataSamples\1547.wav
1548,1548.wav,..\AudioData\AudioDataSamples\1548.wav
1549,1549.wav,..\AudioData\AudioDataSamples\1549.wav
1550,1550.wav,..\AudioData\AudioDataSamples\1550.wav
1551,1551.wav,..\AudioData\AudioDataSamples\1551.wav
1552,1552.wav,..\AudioData\AudioDataSamples\1552.wav
1553,1553.wav,..\AudioData\AudioDataSamples\1553.wav
1554,1554.wav,..\AudioData\AudioDataSamples\1554.wav
1555,1555.wav,..\AudioData\AudioDataSamples\1555.wav
1556,1556.wav,..\AudioData\AudioDataSamples\1556.wav
1557,1557.wav,..\AudioData\AudioDataSamples\1557.wav
1558,1558.wav,..\AudioData\AudioDataSamples\1558.wav
1559,1559.wav,..\AudioData\AudioDataSamples\1559.wav
1560,1560.wav,..\AudioData\AudioDataSamples\1560.wav
1561,1561.wav,..\AudioData\AudioDataSamples\1561.wav
1562,1562.wav,..\AudioData\AudioDataSamples\1562.wav
1563,1563.wav,..\AudioData\AudioDataSamples\1563.wav
1564,1564.wav,..\AudioData\AudioDataSamples\1564.wav
1565,1565.wav,..\AudioData\AudioDataSamples\1565.wav
1566,1566.wav,..\AudioData\AudioDataSamples\1566.wav
1567,1567.wav,..\AudioData\AudioDataSamples\1567.wav
1568,1568.wav,..\AudioData\AudioDataSamples\1568.wav
1569,1569.wav,..\AudioData\AudioDataSamples\1569.wav
1570,1570.wav,..\AudioData\AudioDataSamples\1570.wav
1571,1571.wav,..\AudioData\AudioDataSamples\1571.wav
1572,1572.wav,..\AudioData\AudioDataSamples\1572.wav
1573,1573.wav,..\AudioData\AudioDataSamples\1573.wav
1574,1574.wav,..\AudioData\AudioDataSamples\1574.wav
1575,1575.wav,..\AudioData\AudioDataSamples\1575.wav
1576,1576.wav,..\AudioData\AudioDataSamples\1576.wav
1577,1577.wav,..\AudioData\AudioDataSamples\1577.wav
1578,1578.wav,..\AudioData\AudioDataSamples\1578.wav
1579,1579.wav,..\AudioData\AudioDataSamples\1579.wav
1580,1580.wav,..\AudioData\AudioDataSamples\1580.wav
1581,1581.wav,..\AudioData\AudioDataSamples\1581.wav
1582,1582.wav,..\AudioData\AudioDataSamples\1582.wav
1583,1583.wav,..\AudioData\AudioDataSamples\1583.wav
1584,1584.wav,..\AudioData\AudioDataSamples\1584.wav
1585,1585.wav,..\AudioData\AudioDataSamples\1585.wav
1586,1586.wav,..\AudioData\AudioDataSamples\1586.wav
1587,1587.wav,..\AudioData\AudioDataSamples\1587.wav
1588,1588.wav,..\AudioData\AudioDataSamples\1588.wav
1589,1589.wav,..\AudioData\AudioDataSamples\1589.wav
1590,1590.wav,..\AudioData\AudioDataSamples\1590.wav
1591,1591.wav,..\AudioData\AudioDataSamples\1591.wav
1592,1592.wav,..\AudioData\AudioDataSamples\1592.wav
1593,1593.wav,..\AudioData\AudioDataSamples\1593.wav
1594,1594.wav,..\AudioData\AudioDataSamples\1594.wav
1595,1595.wav,..\AudioData\AudioDataSamples\1595.wav
1596,1596.wav,..\AudioData\AudioDataSamples\1596.wav
1597,1597.wav,..\AudioData\AudioDataSamples\1597.wav
1598,1598.wav,..\AudioData\AudioDataSamples\1598.wav
1599,1599.wav,..\AudioData\AudioDataSamples\1599.wav
1600,1600.wav,..\AudioData\AudioDataSamples\1600.wav
1601,1601.wav,..\AudioData\AudioDataSamples\1601.wav
1602,1602.wav,..\AudioData\AudioDataSamples\1602.wav
1603,1603.wav,..\AudioData\AudioDataSamples\1603.wav
1604,1604.wav,..\AudioData\AudioDataSamples\1604.wav
1605,1605.wav,..\AudioData\AudioDataSamples\1605.wav
1606,1606.wav,..\AudioData\AudioDataSamples\1606.wav
1607,1607.wav,..\AudioData\AudioDataSamples\1607.wav
1608,1608.wav,..\AudioData\AudioDataSamples\1608.wav
1609,1609.wav,..\AudioData\AudioDataSamples\1609.wav
1610,1610.wav,..\AudioData\AudioDataSamples\1610.wav
1611,1611.wav,..\AudioData\AudioDataSamples\1611.wav
1612,1612.wav,..\AudioData\AudioDataSamples\1612.wav
1613,1613.wav,..\AudioData\AudioDataSamples\1613.wav
1614,1614.wav,..\AudioData\AudioDataSamples\1614.wav
1615,1615.wav,..\AudioData\AudioDataSamples\1615.wav
1616,1616.wav,..\AudioData\AudioDataSamples\1616.wav
1617,1617.wav,..\AudioData\AudioDataSamples\1617.wav
1618,1618.wav,..\AudioData\AudioDataSamples\1618.wav
1619,1619.wav,..\AudioData\AudioDataSamples\1619.wav
1620,1620.wav,..\AudioData\AudioDataSamples\1620.wav
1621,1621.wav,..\AudioData\AudioDataSamples\1621.wav
1622,1622.wav,..\AudioData\AudioDataSamples\1622.wav
1623,1623.wav,..\AudioData\AudioDataSamples\1623.wav
1624,1624.wav,..\AudioData\AudioDataSamples\1624.wav
1625,1625.wav,..\AudioData\AudioDataSamples\1625.wav
1626,1626.wav,..\AudioData\AudioDataSamples\1626.wav
1627,1627.wav,..\AudioData\AudioDataSamples\1627.wav
1628,1628.wav,..\AudioData\AudioDataSamples\1628.wav
1629,1629.wav,..\AudioData\AudioDataSamples\1629.wav
1630,1630.wav,..\AudioData\AudioDataSamples\1630.wav
1631,1631.wav,..\AudioData\AudioDataSamples\1631.wav
1632,1632.wav,..\AudioData\AudioDataSamples\1632.wav
1633,1633.wav,..\AudioData\AudioDataSamples\1633.wav
1634,1634.wav,..\AudioData\AudioDataSamples\1634.wav
1635,1635.wav,..\AudioData\AudioDataSamples\1635.wav
1636,1636.wav,..\AudioData\AudioDataSamples\1636.wav
1637,1637.wav,..\AudioData\AudioDataSamples\1637.wav
1638,1638.wav,..\AudioData\AudioDataSamples\1638.wav
1639,1639.wav,..\AudioData\AudioDataSamples\1639.wav
1640,1640.wav,..\AudioData\AudioDataSamples\1640.wav
1641,1641.wav,..\AudioData\AudioDataSamples\1641.wav
1642,1642.wav,..\AudioData\AudioDataSamples\1642.wav
1643,1643.wav,..\AudioData\AudioDataSamples\1643.wav
1644,1644.wav,..\AudioData\AudioDataSamples\1644.wav
1645,1645.wav,..\AudioData\AudioDataSamples\1645.wav
1646,1646.wav,..\AudioData\AudioDataSamples\1646.wav
1647,1647.wav,..\AudioData\AudioDataSamples\1647.wav
1648,1648.wav,..\AudioData\AudioDataSamples\1648.wav
1649,1649.wav,..\AudioData\AudioDataSamples\1649.wav
1650,1650.wav,..\AudioData\AudioDataSamples\1650.wav
1651,1651.wav,..\AudioData\AudioDataSamples\1651.wav
1652,1652.wav,..\AudioData\AudioDataSamples\1652.wav
1653,1653.wav,..\AudioData\AudioDataSamples\1653.wav
1654,1654.wav,..\AudioData\AudioDataSamples\1654.wav
1655,1655.wav,..\AudioData\AudioDataSamples\1655.wav
1656,1656.wav,..\AudioData\AudioDataSamples\1656.wav
1657,1657.wav,..\AudioData\AudioDataSamples\1657.wav
1658,1658.wav,..\AudioData\AudioDataSamples\1658.wav
1659,1659.wav,..\AudioData\AudioDataSamples\1659.wav
1660,1660.wav,..\AudioData\AudioDataSamples\1660.wav
1661,1661.wav,..\AudioData\AudioDataSamples\1661.wav
1662,1662.wav,..\AudioData\AudioDataSamples\1662.wav
1663,1663.wav,..\AudioData\AudioDataSamples\1663.wav
1664,1664.wav,..\AudioData\AudioDataSamples\1664.wav
1665,1665.wav,..\AudioData\AudioDataSamples\1665.wav
1666,1666.wav,..\AudioData\AudioDataSamples\1666.wav
1667,1667.wav,..\AudioData\AudioDataSamples\1667.wav
1668,1668.wav,..\AudioData\AudioDataSamples\1668.wav
1669,1669.wav,..\AudioData\AudioDataSamples\1669.wav
1670,1670.wav,..\AudioData\AudioDataSamples\1670.wav
1671,1671.wav,..\AudioData\AudioDataSamples\1671.wav
1672,1672.wav,..\AudioData\AudioDataSamples\1672.wav
1673,1673.wav,..\AudioData\AudioDataSamples\1673.wav
1674,1674.wav,..\AudioData\AudioDataSamples\1674.wav
1675,1675.wav,..\AudioData\AudioDataSamples\1675.wav
1676,1676.wav,..\AudioData\AudioDataSamples\1676.wav
1677,1677.wav,..\AudioData\AudioDataSamples\1677.wav
1678,1678.wav,..\AudioData\AudioDataSamples\1678.wav
1679,1679.wav,..\AudioData\AudioDataSamples\1679.wav
1680,1680.wav,..\AudioData\AudioDataSamples\1680.wav
1681,1681.wav,..\AudioData\AudioDataSamples\1681.wav
1682,1682.wav,..\AudioData\AudioDataSamples\1682.wav
1683,1683.wav,..\AudioData\AudioDataSamples\1683.wav
1684,1684.wav,..\AudioData\AudioDataSamples\1684.wav
1685,1685.wav,..\AudioData\AudioDataSamples\1685.wav
1686,1686.wav,..\AudioData\AudioDataSamples\1686.wav
1687,1687.wav,..\AudioData\AudioDataSamples\1687.wav
1688,1688.wav,..\AudioData\AudioDataSamples\1688.wav
1689,1689.wav,..\AudioData\AudioDataSamples\1689.wav
1690,1690.wav,..\AudioData\AudioDataSamples\1690.wav
1691,1691.wav,..\AudioData\AudioDataSamples\1691.wav
1692,1692.wav,..\AudioData\AudioDataSamples\1692.wav
1693,1693.wav,..\AudioData\AudioDataSamples\1693.wav
1694,1694.wav,..\AudioData\AudioDataSamples\1694.wav
1695,1695.wav,..\AudioData\AudioDataSamples\1695.wav
1696,1696.wav,..\AudioData\AudioDataSamples\1696.wav
1697,1697.wav,..\AudioData\AudioDataSamples\1697.wav
1698,1698.wav,..\AudioData\AudioDataSamples\1698.wav
1699,1699.wav,..\AudioData\AudioDataSamples\1699.wav
1700,1700.wav,..\AudioData\AudioDataSamples\1700.wav
1701,1701.wav,..\AudioData\AudioDataSamples\1701.wav
1702,1702.wav,..\AudioData\AudioDataSamples\1702.wav
1703,1703.wav,..\AudioData\AudioDataSamples\1703.wav
1704,1704.wav,..\AudioData\AudioDataSamples\1704.wav
1705,1705.wav,..\AudioData\AudioDataSamples\1705.wav
1706,1706.wav,..\AudioData\AudioDataSamples\1706.wav
1707,1707.wav,..\AudioData\AudioDataSamples\1707.wav
1708,1708.wav,..\AudioData\AudioDataSamples\1708.wav
1709,1709.wav,..\AudioData\AudioDataSamples\1709.wav
1710,1710.wav,..\AudioData\AudioDataSamples\1710.wav
1711,1711.wav,..\AudioData\AudioDataSamples\1711.wav
1712,1712.wav,..\AudioData\AudioDataSamples\1712.wav
1713,1713.wav,..\AudioData\AudioDataSamples\1713.wav
1714,1714.wav,..\AudioData\AudioDataSamples\1714.wav
1715,1715.wav,..\AudioData\AudioDataSamples\1715.wav
1716,1716.wav,..\AudioData\AudioDataSamples\1716.wav
1717,1717.wav,..\AudioData\AudioDataSamples\1717.wav
1718,1718.wav,..\AudioData\AudioDataSamples\1718.wav
1719,1719.wav,..\AudioData\AudioDataSamples\1719.wav
1720,1720.wav,..\AudioData\AudioDataSamples\1720.wav
1721,1721.wav,..\AudioData\AudioDataSamples\1721.wav
1722,1722.wav,..\AudioData\AudioDataSamples\1722.wav
1723,1723.wav,..\AudioData\AudioDataSamples\1723.wav
1724,1724.wav,..\AudioData\AudioDataSamples\1724.wav
1725,1725.wav,..\AudioData\AudioDataSamples\1725.wav
1726,1726.wav,..\AudioData\AudioDataSamples\1726.wav
1727,1727.wav,..\AudioData\AudioDataSamples\1727.wav
1728,1728.wav,..\AudioData\AudioDataSamples\1728.wav
1729,1729.wav,..\AudioData\AudioDataSamples\1729.wav
1730,1730.wav,..\AudioData\AudioDataSamples\1730.wav
1731,1731.wav,..\AudioData\AudioDataSamples\1731.wav
1732,1732.wav,..\AudioData\AudioDataSamples\1732.wav
1733,1733.wav,..\AudioData\AudioDataSamples\1733.wav
1734,1734.wav,..\AudioData\AudioDataSamples\1734.wav
1735,1735.wav,..\AudioData\AudioDataSamples\1735.wav
1736,1736.wav,..\AudioData\AudioDataSamples\1736.wav
1737,1737.wav,..\AudioData\AudioDataSamples\1737.wav
1738,1738.wav,..\AudioData\AudioDataSamples\1738.wav
1739,1739.wav,..\AudioData\AudioDataSamples\1739.wav
1740,1740.wav,..\AudioData\AudioDataSamples\1740.wav
1741,1741.wav,..\AudioData\AudioDataSamples\1741.wav
1742,1742.wav,..\AudioData\AudioDataSamples\1742.wav
1743,1743.wav,..\AudioData\AudioDataSamples\1743.wav
1744,1744.wav,..\AudioData\AudioDataSamples\1744.wav
1745,1745.wav,..\AudioData\AudioDataSamples\1745.wav
1746,1746.wav,..\AudioData\AudioDataSamples\1746.wav
1747,1747.wav,..\AudioData\AudioDataSamples\1747.wav
1748,1748.wav,..\AudioData\AudioDataSamples\1748.wav
1749,1749.wav,..\AudioData\AudioDataSamples\1749.wav
1750,1750.wav,..\AudioData\AudioDataSamples\1750.wav
1751,1751.wav,..\AudioData\AudioDataSamples\1751.wav
1752,1752.wav,..\AudioData\AudioDataSamples\1752.wav
1753,1753.wav,..\AudioData\AudioDataSamples\1753.wav
1754,1754.wav,..\AudioData\AudioDataSamples\1754.wav
1755,1755.wav,..\AudioData\AudioDataSamples\1755.wav
1756,1756.wav,..\AudioData\AudioDataSamples\1756.wav
1757,1757.wav,..\AudioData\AudioDataSamples\1757.wav
1758,1758.wav,..\AudioData\AudioDataSamples\1758.wav
1759,1759.wav,..\AudioData\AudioDataSamples\1759.wav
1760,1760.wav,..\AudioData\AudioDataSamples\1760.wav
1761,1761.wav,..\AudioData\AudioDataSamples\1761.wav
1762,1762.wav,..\AudioData\AudioDataSamples\1762.wav
1763,1763.wav,..\AudioData\AudioDataSamples\1763.wav
1764,1764.wav,..\AudioData\AudioDataSamples\1764.wav
1765,1765.wav,..\AudioData\AudioDataSamples\1765.wav
1766,1766.wav,..\AudioData\AudioDataSamples\1766.wav
1767,1767.wav,..\AudioData\AudioDataSamples\1767.wav
1768,1768.wav,..\AudioData\AudioDataSamples\1768.wav
1769,1769.wav,..\AudioData\AudioDataSamples\1769.wav
1770,1770.wav,..\AudioData\AudioDataSamples\1770.wav
1771,1771.wav,..\AudioData\AudioDataSamples\1771.wav
1772,1772.wav,..\AudioData\AudioDataSamples\1772.wav
1773,1773.wav,..\AudioData\AudioDataSamples\1773.wav
1774,1774.wav,..\AudioData\AudioDataSamples\1774.wav
1775,1775.wav,..\AudioData\AudioDataSamples\1775.wav
1776,1776.wav,..\AudioData\AudioDataSamples\1776.wav
1777,1777.wav,..\AudioData\AudioDataSamples\1777.wav
1778,1778.wav,..\AudioData\AudioDataSamples\1778.wav
1779,1779.wav,..\AudioData\AudioDataSamples\1779.wav
1780,1780.wav,..\AudioData\AudioDataSamples\1780.wav
1781,1781.wav,..\AudioData\AudioDataSamples\1781.wav
1782,1782.wav,..\AudioData\AudioDataSamples\1782.wav
1783,1783.wav,..\AudioData\AudioDataSamples\1783.wav
1784,1784.wav,..\AudioData\AudioDataSamples\1784.wav
1785,1785.wav,..\AudioData\AudioDataSamples\1785.wav
1786,1786.wav,..\AudioData\AudioDataSamples\1786.wav
1787,1787.wav,..\AudioData\AudioDataSamples\1787.wav
1788,1788.wav,..\AudioData\AudioDataSamples\1788.wav
1789,1789.wav,..\AudioData\AudioDataSamples\1789.wav
1790,1790.wav,..\AudioData\AudioDataSamples\1790.wav
1791,1791.wav,..\AudioData\AudioDataSamples\1791.wav
1792,1792.wav,..\AudioData\AudioDataSamples\1792.wav
1793,1793.wav,..\AudioData\AudioDataSamples\1793.wav
1794,1794.wav,..\AudioData\AudioDataSamples\1794.wav
1795,1795.wav,..\AudioData\AudioDataSamples\1795.wav
1796,1796.wav,..\AudioData\AudioDataSamples\1796.wav
1797,1797.wav,..\AudioData\AudioDataSamples\1797.wav
1798,1798.wav,..\AudioData\AudioDataSamples\1798.wav
1799,1799.wav,..\AudioData\AudioDataSamples\1799.wav
1800,1800.wav,..\AudioData\AudioDataSamples\1800.wav
1801,1801.wav,..\AudioData\AudioDataSamples\1801.wav
1802,1802.wav,..\AudioData\AudioDataSamples\1802.wav
1803,1803.wav,..\AudioData\AudioDataSamples\1803.wav
1804,1804.wav,..\AudioData\AudioDataSamples\1804.wav
1805,1805.wav,..\AudioData\AudioDataSamples\1805.wav
1806,1806.wav,..\AudioData\AudioDataSamples\1806.wav
1807,1807.wav,..\AudioData\AudioDataSamples\1807.wav
1808,1808.wav,..\AudioData\AudioDataSamples\1808.wav
1809,1809.wav,..\AudioData\AudioDataSamples\1809.wav
1810,1810.wav,..\AudioData\AudioDataSamples\1810.wav
1811,1811.wav,..\AudioData\AudioDataSamples\1811.wav
1812,1812.wav,..\AudioData\AudioDataSamples\1812.wav
1813,1813.wav,..\AudioData\AudioDataSamples\1813.wav
1814,1814.wav,..\AudioData\AudioDataSamples\1814.wav
1815,1815.wav,..\AudioData\AudioDataSamples\1815.wav
1816,1816.wav,..\AudioData\AudioDataSamples\1816.wav
1817,1817.wav,..\AudioData\AudioDataSamples\1817.wav
1818,1818.wav,..\AudioData\AudioDataSamples\1818.wav
1819,1819.wav,..\AudioData\AudioDataSamples\1819.wav
1820,1820.wav,..\AudioData\AudioDataSamples\1820.wav
1821,1821.wav,..\AudioData\AudioDataSamples\1821.wav
1822,1822.wav,..\AudioData\AudioDataSamples\1822.wav
1823,1823.wav,..\AudioData\AudioDataSamples\1823.wav
1824,1824.wav,..\AudioData\AudioDataSamples\1824.wav
1825,1825.wav,..\AudioData\AudioDataSamples\1825.wav
1826,1826.wav,..\AudioData\AudioDataSamples\1826.wav
1827,1827.wav,..\AudioData\AudioDataSamples\1827.wav
1828,1828.wav,..\AudioData\AudioDataSamples\1828.wav
1829,1829.wav,..\AudioData\AudioDataSamples\1829.wav
1830,1830.wav,..\AudioData\AudioDataSamples\1830.wav
1831,1831.wav,..\AudioData\AudioDataSamples\1831.wav
1832,1832.wav,..\AudioData\AudioDataSamples\1832.wav
1833,1833.wav,..\AudioData\AudioDataSamples\1833.wav
1834,1834.wav,..\AudioData\AudioDataSamples\1834.wav
1835,1835.wav,..\AudioData\AudioDataSamples\1835.wav
1836,1836.wav,..\AudioData\AudioDataSamples\1836.wav
1837,1837.wav,..\AudioData\AudioDataSamples\1837.wav
1838,1838.wav,..\AudioData\AudioDataSamples\1838.wav
1839,1839.wav,..\AudioData\AudioDataSamples\1839.wav
1840,1840.wav,..\AudioData\AudioDataSamples\1840.wav
1841,1841.wav,..\AudioData\AudioDataSamples\1841.wav
1842,1842.wav,..\AudioData\AudioDataSamples\1842.wav
1843,1843.wav,..\AudioData\AudioDataSamples\1843.wav
1844,1844.wav,..\AudioData\AudioDataSamples\1844.wav
1845,1845.wav,..\AudioData\AudioDataSamples\1845.wav
1846,1846.wav,..\AudioData\AudioDataSamples\1846.wav
1847,1847.wav,..\AudioData\AudioDataSamples\1847.wav
1848,1848.wav,..\AudioData\AudioDataSamples\1848.wav
1849,1849.wav,..\AudioData\AudioDataSamples\1849.wav
1850,1850.wav,..\AudioData\AudioDataSamples\1850.wav
1851,1851.wav,..\AudioData\AudioDataSamples\1851.wav
1852,1852.wav,..\AudioData\AudioDataSamples\1852.wav
1853,1853.wav,..\AudioData\AudioDataSamples\1853.wav
1854,1854.wav,..\AudioData\AudioDataSamples\1854.wav
1855,1855.wav,..\AudioData\AudioDataSamples\1855.wav
1856,1856.wav,..\AudioData\AudioDataSamples\1856.wav
1857,1857.wav,..\AudioData\AudioDataSamples\1857.wav
1858,1858.wav,..\AudioData\AudioDataSamples\1858.wav
1859,1859.wav,..\AudioData\AudioDataSamples\1859.wav
1860,1860.wav,..\AudioData\AudioDataSamples\1860.wav
1861,1861.wav,..\AudioData\AudioDataSamples\1861.wav
1862,1862.wav,..\AudioData\AudioDataSamples\1862.wav
1863,1863.wav,..\AudioData\AudioDataSamples\1863.wav
1864,1864.wav,..\AudioData\AudioDataSamples\1864.wav
1865,1865.wav,..\AudioData\AudioDataSamples\1865.wav
1866,1866.wav,..\AudioData\AudioDataSamples\1866.wav
1867,1867.wav,..\AudioData\AudioDataSamples\1867.wav
1868,1868.wav,..\AudioData\AudioDataSamples\1868.wav
1869,1869.wav,..\AudioData\AudioDataSamples\1869.wav
1870,1870.wav,..\AudioData\AudioDataSamples\1870.wav
1871,1871.wav,..\AudioData\AudioDataSamples\1871.wav
1872,1872.wav,..\AudioData\AudioDataSamples\1872.wav
1873,1873.wav,..\AudioData\AudioDataSamples\1873.wav
1874,1874.wav,..\AudioData\AudioDataSamples\1874.wav
1875,1875.wav,..\AudioData\AudioDataSamples\1875.wav
1876,1876.wav,..\AudioData\AudioDataSamples\1876.wav
1877,1877.wav,..\AudioData\AudioDataSamples\1877.wav
1878,1878.wav,..\AudioData\AudioDataSamples\1878.wav
1879,1879.wav,..\AudioData\AudioDataSamples\1879.wav
